imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count,release_year
tt0102915,0.44939700000000005,8000000,2275557,Dolph Lundgren|Brandon Lee|Cary-Hiroyuki Tagawa|Tia Carrere|Philip Tan,Mark L. Lester,79,Action|Thriller,Warner Bros.,39,1991
tt0102945,0.44651499999999994,19000000,174999005,Julia Roberts|Patrick Bergin|Kevin Anderson|Elizabeth Lawrence|Kyle Secor,Joseph Ruben,99,Crime|Thriller,Twentieth Century Fox Film Corporation,114,1991
tt0102802,0.44464,18000000,11657385,Glen Campbell|Eddie Deezen|Toby Scott Ganger|Christopher Plummer,Don Bluth|Gary Goldman,77,Comedy|Family|Animation|Fantasy|Music,Goldcrest Films International|Sullivan Bluth Studios,21,1991
tt0101889,0.386486,24000000,41895491,Jeff Bridges|Robin Williams|Mercedes Ruehl|Amanda Plummer|Michael Jeter,Terry Gilliam,137,Drama|Comedy,TriStar Pictures,158,1991
tt0101757,0.376137,10000000,25196249,Christina Applegate|Joanna Cassidy|Josh Charles|Keith Coogan|John Getz,Stephen Herek,105,Comedy|Family,Warner Bros. Pictures|Outlaw Productions|HBO Pictures,48,1991
tt0105378,0.26744,14000000,2735731,Woody Allen|Kathy Bates|John Cusack|Mia Farrow|Jodie Foster,Woody Allen,85,Thriller|Comedy,Orion Pictures,26,1991
tt0101516,0.369101,30000000,49114016,Warren Beatty|Annette Bening|Harvey Keitel|Ben Kingsley|Elliott Gould,Barry Levinson,134,Drama|Crime,TriStar Pictures|Baltimore Pictures,41,1991
tt0101615,0.363923,6000000,1193062,Vanilla Ice|Kristin Minter|Naomi Campbell|Deezer D|Kevin Hicks,David Kellogg,91,Drama|Action|Comedy|Music|Romance,Universal Pictures|Alive Films|Koppelmann/Bandier-Carnegie Pictures|Capella,14,1991
tt0102614,0.30493200000000004,14000000,39673161,Steven Seagal|William Forsythe|Jerry Orbach|Jo Champa|Shareen Mitchell,John Flynn,91,Action|Thriller|Crime,Warner Bros.|Arnold Kopelson Productions|Seagal/Nasso Productions,44,1991
tt0102713,0.350342,30000000,74787599,Nick Nolte|Barbra Streisand|Blythe Danner|Kate Nelligan|Jeroen KrabbÃ©,Barbra Streisand,132,Drama|Romance,Columbia Pictures,18,1991
tt0102175,0.329328,14000000,32482682,Spike Lee|Annabella Sciorra|Ruby Dee|John Turturro|Frank Vincent,Spike Lee,132,Drama|Romance,Universal Pictures,34,1991
tt0102526,0.261842,8500000,47624253,Wesley Snipes|Ice-T|Allen Payne|Chris Rock|Mario Van Peebles,Mario Van Peebles,97,Thriller|Crime|Drama,"Warner Bros.|Jackson/McHenry Company,The|Jacmac Films",58,1991
tt0102749,0.27578600000000003,8000000,10400000,Forest Whitaker|Gregory Hines|Robin Givens|Danny Glover|T. K. Carter,Bill Duke,115,Crime|Comedy,Miramax Films|Palace Pictures,10,1991
tt0102603,0.263047,35000000,23562716,Sylvester Stallone|Ornella Muti|Don Ameche|Peter Riegert|Tim Curry,John Landis,109,Action|Comedy|Thriller|Family,Touchstone Pictures|Silver Screen Partners IV|Joseph S. Vecchio Entertainment,77,1991
tt0102460,0.211558,23000000,20246790,Christian Slater|Costas Mandylor|Richard Grieco|Patrick Dempsey|Lara Flynn Boyle,Michael Karbelnikoff,104,Drama|Action|Thriller|Crime,Universal Pictures,15,1991
tt0102900,0.192123,22000000,11511031,Tom Berenger|Bob Hoskins|Greta Scacchi|Joanne Whalley|Corbin Bernsen,Wolfgang Petersen,98,Mystery|Thriller,Palace Pictures|Metro-Goldwyn-Mayer (MGM),11,1991
tt0103247,0.191606,14000000,34793160,Klaus Maria Brandauer|Ethan Hawke|Seymour Cassel|Susan Hogan|James Remar,Randal Kleiser,107,Action|Adventure|Drama|Family,Walt Disney Pictures|Silver Screen Partners IV|Hybrid Productions Inc.,59,1991
tt0101786,0.172296,17000000,4603929,Ed O'Neill|Ethan Embry|JoBeth Williams|Christopher McDonald|Ari Meyers,Peter Faiman,107,Comedy,Twentieth Century Fox Film Corporation|Hughes Entertainment,25,1991
tt0102395,0.1523,13000000,3752426,Kristy Swanson|William Ragsdale|Meshach Taylor|Terry Kiser|Stuart Pankin,Stewart Raffill,95,Fantasy|Comedy|Science Fiction|Romance,Gladden Entertainment,11,1991
tt0095016,3.7774410000000005,28000000,140767956,Bruce Willis|Alan Rickman|Alexander Godunov|Bonnie Bedelia|Reginald VelJohnson,John McTiernan,131,Action|Thriller,Twentieth Century Fox Film Corporation|Gordon Company|Silver Pictures,2800,1988
tt0094737,2.1506819999999998,18000000,151668774,Tom Hanks|Elizabeth Perkins|Robert Loggia|John Heard|Jared Rushton,Penny Marshall,104,Fantasy|Drama|Comedy|Romance|Family,Gracie Films|Twentieth Century Fox Film Corporation|American Entertainment Partners II L.P.,564,1988
tt0095705,1.9058830000000002,12000000,78756177,Leslie Nielsen|Priscilla Presley|Ricardo Montalban|George Kennedy|O.J. Simpson,David Zucker,85,Action|Comedy|Crime,Paramount Pictures,543,1988
tt0095519,1.651962,8000000,22433275,Corey Haim|Corey Feldman|Carol Kane|Heather Graham|Richard Masur,Greg Beeman,90,Comedy|Family,20th Century Fox|Davis Entertainment,52,1988
tt0094721,1.628865,15000000,73326666,Geena Davis|Alec Baldwin|Winona Ryder|Michael Keaton|Catherine O'Hara,Tim Burton,92,Fantasy|Comedy,"Geffen Pictures|Geffen Company, The",739,1988
tt0095953,1.4598209999999898,25000000,354825435,Dustin Hoffman|Tom Cruise|Valeria Golino|Gerald R. Molen|Jack Murdock,Barry Levinson,133,Drama,United Artists|Star Partners II Ltd.,934,1988
tt0092675,1.3925809999999899,1500000,11806119,Jean-Claude Van Damme|Donald Gibb|Ken Siu|Bolo Yeung|Leah Ayres,Newt Arnold,92,Action,Cannon Films,180,1988
tt0094898,1.279955,39000000,288752301,Eddie Murphy|Arsenio Hall|James Earl Jones|John Amos|Shari Headley,John Landis,116,Comedy|Romance,Paramount Pictures|Eddie Murphy Productions,500,1988
tt0095956,1.183033,63000000,189015611,Sylvester Stallone|Richard Crenna|Kurtwood Smith|Spiros FocÃ¡s|Sasson Gabai,Peter MacDonald,102,Action|Adventure|Thriller|War,TriStar Pictures|Carolco Pictures,385,1988
tt0096320,1.144528,15000000,216614388,Arnold Schwarzenegger|Danny DeVito|Kelly Preston|Chloe Webb|David Caruso,Ivan Reitman,107,Comedy|Drama,Universal Pictures,287,1988
tt0096438,1.1155979999999999,70000000,329803958,Bob Hoskins|Christopher Lloyd|Joanna Cassidy|Charles Fleischer|Kathleen Turner,Robert Zemeckis,104,Fantasy|Animation|Comedy|Crime|Family,Amblin Entertainment|Silver Screen Partners III|Touchstone Pictures|Walt Disney Feature Animation,723,1988
tt0095489,1.1011030000000002,12300000,84460846,Gabriel Damon|Candace Hutson|Judith Barsi|Will Ryan|Pat Hingle,Don Bluth,69,Animation|Adventure|Family,Universal Pictures|Amblin Entertainment|Sullivan Bluth Studios|U-Drive Productions,340,1988
tt0094889,1.0798860000000001,20000000,171504781,Tom Cruise|Bryan Brown|Elisabeth Shue|Lisa Banes|Kelly Lynch,Roger Donaldson,104,Drama|Romance,Touchstone Pictures,175,1988
tt0094862,0.891508,9000000,44196684,Catherine Hicks|Chris Sarandon|Alex Vincent|Brad Dourif|Dinah Manoff,Tom Holland,87,Horror|Thriller,United Artists,254,1988
tt0096446,0.869474,35000000,57269863,Warwick Davis|Val Kilmer|Joanne Whalley|Jean Marsh|Patricia Hayes,Ron Howard,126,Adventure|Drama|Action,Lucasfilm|Metro-Goldwyn-Mayer (MGM)|Imagine Films Entertainment,250,1988
tt0095742,0.78304,7000000,72500000,Robert Englund|Tuesday Knight|Ken Sagoes|Rodney Eastman|Lisa Wilcox,Renny Harlin,99,Horror|Thriller,New Line Cinema,135,1988
tt0094812,0.75639,7000000,50888000,Kevin Costner|Susan Sarandon|Tim Robbins|Trey Wilson|Robert Wuhl,Ron Shelton,108,Comedy|Romance,Orion Pictures|The Mount Company,81,1988
tt0095963,0.753578,29000000,34994648,Arnold Schwarzenegger|Jim Belushi|Ed O'Ross|Peter Boyle|Laurence Fishburne,Walter Hill,104,Comedy|Action|Crime,TriStar Pictures|Oak Pictures|Carolco Entertainment|Lone Wolf,172,1988
tt0095159,0.7273970000000001,7500000,62493712,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Maria Aitken,Charles Crichton,108,Comedy|Crime,Metro-Goldwyn-Mayer (MGM)|Prominent Features,270,1988
tt0094761,0.669161,19000000,8247943,"Kevin Dillon|Shawnee Smith|Donovan Leitch, Jr.|Jeffrey DeMunn|Candy Clark",Chuck Russell,95,Horror|Science Fiction,TriStar Pictures|Palisades California Inc.,65,1988
tt0094890,0.657109,17500000,25024919,Don Ameche|Wilford Brimley|Courteney Cox|Hume Cronyn|Jack Gilford,Daniel Petrie,116,Comedy|Drama|Science Fiction,Twentieth Century Fox Film Corporation|Zanuck/Brown Productions,46,1988
tt0095647,0.5887560000000001,15000000,34604000,Gene Hackman|Willem Dafoe|Frances McDormand|Brad Dourif|R. Lee Ermey,Alan Parker,128,Thriller|Crime|Drama,Orion Pictures|Metro-Goldwyn-Mayer (MGM),144,1988
tt0096463,0.572843,28000000,103173635,Harrison Ford|Melanie Griffith|Sigourney Weaver|Alec Baldwin|Joan Cusack,Mike Nichols,114,Comedy|Drama|Romance,20th Century Fox,116,1988
tt0096256,0.540362,4000000,13008928,Roddy Piper|Keith David|Meg Foster|George Buck Flower|Peter Jason,John Carpenter,94,Action|Horror|Science Fiction|Thriller,Universal Pictures|Alive Films|Larry Franco Productions,229,1988
tt0095863,0.5385220000000001,3000000,7282851,James Le Gros|Reggie Bannister|Angus Scrimm|Paula Irvine|Samantha Phillips,Don Coscarelli,97,Action|Horror|Science Fiction|Thriller,Universal Pictures|Spacegate Productions|Starway International Inc.,25,1988
tt0095271,0.513842,5000000,17768757,Donald Pleasence|Ellie Cornell|Danielle Harris|George P. Wilbur|Michael Pataki,Dwight H. Little,88,Horror|Thriller,Dimension Films,92,1988
tt0094612,0.49929799999999996,7000000,20256975,Carl Weathers|Craig T. Nelson|Vanity|Sharon Stone|Thomas F. Wilson,Craig R. Baxley,96,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Lorimar Motion Pictures,22,1988
tt0095593,0.497587,10000000,21486757,Michelle Pfeiffer|Matthew Modine|Oliver Platt|Alec Baldwin|Dean Stockwell,Jonathan Demme,104,Action|Comedy|Thriller|Crime|Romance,Orion Pictures|Mysterious Arts|Orion Pictures Corporation,25,1988
tt0095179,0.48513599999999996,2800000,19170001,Kane Hodder|Lar Park Lincoln|Susan Jennifer Sullivan|Kevin Spirtas|Terry Kiser,John Carl Buechler,88,Horror|Thriller,Paramount Pictures,81,1988
tt0094947,0.481627,14000000,34670720,Glenn Close|John Malkovich|Michelle Pfeiffer|Swoosie Kurtz|Keanu Reeves,Stephen Frears,119,Drama|Romance,Lorimar Film Entertainment|Warner Bros.|NFH Productions,124,1988
tt0095687,0.480782,20000000,13854000,Dan Aykroyd|Kim Basinger|Jon Lovitz|Alyson Hannigan|Seth Green,Richard Benjamin,108,Comedy|Science Fiction,Weintraub Entertainment Group|The Catalina Production Group,65,1988
tt0095174,0.469728,20000000,17637950,Harrison Ford|Emmanuelle Seigner|Betty Buckley|John Mahoney|Jimmie Ray Weeks,Roman Polanski,120,Thriller|Action|Crime|Drama|Mystery,The Mount Company|Warner Bros.,87,1988
tt0095990,0.41036999999999996,6200000,9205924,James Karen|Thom Mathews|Suzanne Snyder|Michael Kenworthy|Marsha Dietlein,Ken Wiederhorn,89,Comedy|Horror,Greenfox,35,1988
tt0095889,0.38461799999999996,10500000,14144000,Tom Skerritt|Nancy Allen|Heather O'Rourke|Lara Flynn Boyle|Kipley Wentz,Gary Sherman,98,Horror|Thriller,Metro-Goldwyn-Mayer (MGM),58,1988
tt0095631,0.370575,30000000,38413606,Robert De Niro|Charles Grodin|Yaphet Kotto|John Ashton|Dennis Farina,Martin Brest,126,Adventure|Comedy|Crime,Universal Pictures|City Light Films,105,1988
tt0094602,0.35674,7500000,18869631,Steven Seagal|Pam Grier|Henry Silva|Sharon Stone|Ron Dean,Andrew Davis,99,Action|Adventure|Drama|Thriller,Warner Bros.,67,1988
tt0095497,0.35363,7000000,8373585,Willem Dafoe|Harvey Keitel|Barbara Hershey|David Bowie|Harry Dean Stanton,Martin Scorsese,164,Drama,Universal Pictures|Cineplex-Odeon Films,76,1988
tt0095904,0.336536,1300000,354704,Viggo Mortensen|Chelsea Field|Lane Smith|Lincoln Kilpatrick|Tom Everett,Renny Harlin,102,Crime|Drama|Horror|Thriller,Empire Pictures,11,1988
tt0095253,0.320295,24000000,43455230,John Candy|Dan Aykroyd|Annette Bening|Stephanie Faracy|Chris Young,Howard Deutch,91,Comedy,Universal Pictures|Hughes Entertainment,65,1988
tt0094964,0.288071,13000000,8038508,Jeremy Irons|GeneviÃ¨ve Bujold|Heidi von Palleske|Barbara Gordon|Shirley Douglas,David Cronenberg,115,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Morgan Creek Productions|Mantle Clinic II,65,1988
tt0095107,0.28514,6000000,28202109,Jim Varney|Douglas Seale|Noelle Parker|Gailard Sartain|Bill Byrge,John R. Cherry III,95,Comedy|Family,Touchstone Pictures,23,1988
tt0094701,0.265664,4000000,9797098,Jennifer Rubin|Bruce Abbott|Richard Lynch|Dean Cameron|Harris Yulin,Andrew Fleming,86,Horror|Thriller,No Frills Film Production,11,1988
tt0093624,0.254085,1200000,3109904,Cathy Podewell|Alvin Alexis|Amelia Kinkade|Linnea Quigley|Hal Havins,Kevin Tenney,90,Horror,Republic Pictures|Meridian Productions|Paragon Arts International,30,1988
tt0096219,0.246182,4000000,3468572,Eric Bogosian|Ellen Greene|Leslie Hope|John C. McGinley|Alec Baldwin,Oliver Stone,110,Drama,Cineplex-Odeon Films|Ten-Four Productions,16,1988
tt0097257,0.407649,10000000,3916303,Geena Davis|Jeff Goldblum|Jim Carrey|Damon Wayans|Julie Brown,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG)|Kestrel Films|Earth Girls,43,1988
tt0095927,0.200403,15000000,21032267,Sally Field|Tom Hanks|John Goodman|Mark Rydell|Kim Greist,David Seltzer,123,Comedy|Drama,Columbia Pictures,19,1988
tt0094919,0.199235,4500000,3813293,Scott Grimes|Don Keith Opper|Terrence Mann|Roxanne Kernohan|Eddie Deezen,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|Sho Films,40,1988
tt0095652,0.18872,7000000,5344577,Jason Beghe|John Pankow|Kate McNeil|Joyce Van Patten|Christine Forrest,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,Orion Pictures,17,1988
tt0096071,0.167846,7000000,19595031,Bill Pullman|Cathy Tyson|Zakes Mokae|Paul Winfield|Brent Jennings,Wes Craven,98,Horror|Thriller,Universal Pictures,37,1988
tt0094894,0.15554300000000001,6000000,46616067,Sean Penn|Robert Duvall|MarÃ­a Conchita Alonso|Randy Brooks|Grand L. Bush,Dennis Hopper,120,Action|Crime|Drama,Orion Pictures,36,1988
tt0094746,0.154945,20000000,51684798,Matthew Broderick|Christopher Walken|Matt Mulhern|Corey Parker|Casey Siemaszko,Mike Nichols,106,Comedy|Drama|Romance,Universal Pictures|Rastar Pictures,24,1988
tt0098577,0.149591,2000000,725131,Nicolas Cage|MarÃ­a Conchita Alonso|Jennifer Beals|Elizabeth Ashley|Kasi Lemmons,Robert Bierman,103,Comedy|Fantasy|Horror,Hemdale Film Corporation|Magellan Pictures,28,1988
tt0095488,0.117336,2500000,1189315,Amanda Donohoe|Hugh Grant|Catherine Oxenberg|Peter Capaldi|Sammi Davis,Ken Russell,93,Comedy|Horror,White Lair,19,1988
tt0094924,0.077948,15000000,6908797,Meryl Streep|Sam Neill|Dale Reeves|David Hoflin|Jason Reason,Fred Schepisi,120,Drama|Foreign,Warner Bros.|Golan-Globus Productions|Cannon Entertainment|Cinema Verity,16,1988
tt0098180,0.076438,16000000,4192440,Dolph Lundgren|M. Emmet Walsh|Al White|T. P. McKenna|Carmen Argenziano,Joseph Zito,105,Action|History|War,abramoff Production|Scorpion Film Production|Abramoff Production,22,1988
tt0093744,0.057680999999999996,5000000,3569939,Tami Erin|David Seaman|Cory Crow|Eileen Brennan|Dennis Dugan,Ken Annakin,100,Fantasy|Adventure|Family,Columbia Pictures,10,1988
tt0093773,3.474728,18000000,98235548,Arnold Schwarzenegger|Carl Weathers|Elpidia Carrillo|Bill Duke|Jesse Ventura,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures|Amercent Films,1250,1987
tt0093058,2.0267,17000000,46357676,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,Stanley Kubrick,116,Drama|War,Stanley Kubrick Productions|Warner Bros.|Natant,1311,1987
tt0092890,1.945847,6000000,213954274,Jennifer Grey|Patrick Swayze|Jerry Orbach|Cynthia Rhodes|Jack Weston,Emile Ardolino,100,Drama|Music|Romance,Great American Films Limited Partnership|Vestron Pictures,654,1987
tt0094012,1.846689,22700000,38119483,Mel Brooks|Rick Moranis|Bill Pullman|Daphne Zuniga|John Candy,Mel Brooks,96,Comedy|Science Fiction,Brooksfilms Ltd.|Metro-Goldwyn-Mayer (MGM),496,1987
tt0093428,1.511663,40000000,191185897,Timothy Dalton|Maryam d'Abo|Jeroen KrabbÃ©|Joe Don Baker|John Rhys-Davies,John Glen,130,Action|Adventure|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),238,1987
tt0093870,1.503371,13000000,53000000,Peter Weller|Nancy Allen|Ronny Cox|Kurtwood Smith|Miguel Ferrer,Paul Verhoeven,102,Action|Thriller|Science Fiction,Orion Pictures,834,1987
tt0092991,1.427206,3600000,5923044,Bruce Campbell|Sarah Berry|Dan Hicks|Kassie DePaiva|Denise Bixler,Sam Raimi,84,Horror|Comedy|Fantasy,Studio Canal,383,1987
tt0093409,1.393529,15000000,120207127,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan|Tom Atkins,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,801,1987
tt0093894,1.354524,27000000,38122105,Arnold Schwarzenegger|Richard Dawson|MarÃ­a Conchita Alonso|Yaphet Kotto|Jim Brown,Paul Michael Glaser,101,Action|Science Fiction,Keith Barish Productions|TAFT Entertainment Pictures|HBO|Braveworld Productions,352,1987
tt0093300,1.285867,23000000,51881013,Lorraine Gary|Lance Guest|Mario Van Peebles|Michael Caine|Karen Young,Joseph Sargent,89,Adventure|Thriller,Universal Pictures,111,1987
tt0093779,1.186793,16000000,30857814,Cary Elwes|Robin Wright|Mandy Patinkin|AndrÃ© the Giant|Chris Sarandon,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,Act III Communications|The Princess Bride Ltd.|Buttercup Films Ltd.,1000,1987
tt0093629,1.121083,5000000,44793222,Robert Englund|Patricia Arquette|Heather Langenkamp|John Saxon|Craig Wasson,Chuck Russell,96,Horror|Thriller,New Line Cinema|Smart Egg Pictures,168,1987
tt0094291,1.082108,15000000,43848069,Charlie Sheen|Michael Douglas|Martin Sheen|Daryl Hannah|John C. McGinley,Oliver Stone,126,Crime|Drama,Twentieth Century Fox Film Corporation,294,1987
tt0092644,1.07467,20000000,299965036,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,Tony Scott,100,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions|Don Simpson/Jerry Bruckheimer Films,333,1987
tt0094074,1.065222,17000000,19300000,Christopher Reeve|Margot Kidder|Gene Hackman|Jackie Cooper|Marc McClure,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,Cannon Films|Warner Bros.|London-Cannon Films|Golan-Globus Productions,149,1987
tt0093822,1.0264360000000001,6000000,29180280,Nicolas Cage|Holly Hunter|Trey Wilson|John Goodman|William Forsythe,Joel Coen,94,Comedy|Crime,Circle Films,268,1987
tt0094226,1.016148,25000000,76270454,Kevin Costner|Sean Connery|Robert De Niro|Andy GarcÃ­a|Charles Martin Smith,Brian De Palma,119,Crime|Drama|History|Thriller,Paramount Pictures,751,1987
tt0093105,1.011111,13000000,123922370,Robin Williams|Forest Whitaker|Tung Thanh Tran|Chintara Sukapatana|Bruno Kirby,Barry Levinson,121,Comedy|Drama|War,Silver Screen Partners III|Touchstone Pictures,363,1987
tt0093389,0.9702299999999999,23000000,43984230,John Lone|Peter O'Toole|Joan Chen|Dennis Dun|Ryuichi Sakamoto,Bernardo Bertolucci,163,Drama|History,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film,165,1987
tt0093010,0.865812999999999,14000000,320145693,Michael Douglas|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Jane Krakowski,Adrian Lyne,119,Horror|Drama|Romance|Thriller,Paramount Pictures,131,1987
tt0092563,0.754116,17000000,17185632,Mickey Rourke|Robert De Niro|Lisa Bonet|Charlotte Rampling|Stocker Fontelieu,Alan Parker,113,Horror|Mystery|Thriller,TriStar Pictures|Winkast Film Productions|Carolco Pictures|Union,139,1987
tt0093692,0.721427,25000000,16057580,Sylvester Stallone|Robert Loggia|Rick Zumwalt|David Mendenhall|Bruce Way,Menahem Golan,93,Action|Drama,Cannon Group|Golan-Globus|Warner Bros.,182,1987
tt0093437,0.6582479999999991,8500000,32222567,Jason Patric|Corey Haim|Corey Feldman|Dianne Wiest|Kiefer Sutherland,Joel Schumacher,97,Comedy|Horror,Warner Bros.,295,1987
tt0092796,0.614942,3500000,14000000,George Kennedy|Dorothy Lamour|Lois Chiles|Tom Savini|Tom Wright,Michael Gornick,92,Horror,New World Pictures|Laurel Entertainment Inc.,42,1987
tt0093693,0.6014510000000001,1880006,26713187,Goldie Hawn|Kurt Russell|Edward Herrmann|Katherine Helmond|Mike Hagerty,Garry Marshall,106,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|Hawn / Sylbert Movie Company|Star Partners,115,1987
tt0092618,0.598029,3000000,3221568,Mickey Rourke|Faye Dunaway|Alice Krige|Jack Nance|J.C. Quinn,Barbet Schroeder,100,Comedy|Drama|Romance,Zoetrope Studios|Golan-Globus Productions,35,1987
