imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count
tt0094593,0.025511000000000002,0,0,George Burns|Charlie Schlatter|Tony Roberts|Miriam Flynn|Red Buttons,Paul Flaherty,93,Fantasy|Comedy,Anchor Bay|New World Pictures Ltd.|New World Entertainment Films,11
tt0094924,0.077948,15000000,6908797,Meryl Streep|Sam Neill|Dale Reeves|David Hoflin|Jason Reason,Fred Schepisi,120,Drama|Foreign,Warner Bros.|Golan-Globus Productions|Cannon Entertainment|Cinema Verity,16
tt0095169,0.076958,0,17514553,Molly Ringwald|Randall Batinkoff|Kenneth Mars|Miriam Flynn|Sharon Brown,John G. Avildsen,98,Drama|Family|Romance,TriStar Pictures,12
tt0098180,0.076438,16000000,4192440,Dolph Lundgren|M. Emmet Walsh|Al White|T. P. McKenna|Carmen Argenziano,Joseph Zito,105,Action|History|War,abramoff Production|Scorpion Film Production|Abramoff Production,22
tt0095662,0.201098,0,0,Richard Pryor|Beverly Todd|Randy Quaid|Stacey Dash|Raphael Harris,Alan Metter,89,Comedy,Warner Bros.,10
tt0093744,0.057680999999999996,5000000,3569939,Tami Erin|David Seaman|Cory Crow|Eileen Brennan|Dennis Dugan,Ken Annakin,100,Fantasy|Adventure|Family,Columbia Pictures,10
tt0094500,0.132436,0,0,Richard Dempsey|Sophie Cook|Jonathan R. Scott|Sophie Wilcox|Barbara Kellerman,Marilyn Fox,171,Adventure|Family|Fantasy,BBC Films|BBC,18
tt0094793,0.019075,0,0,Rick Hearst|Jennifer Lowry|Gordon MacDonald|Theo Barnes|Lucille Saint-Peter,Frank Henenlotter,86,Comedy|Horror,Palisades Partners,11
tt0220698,0.001662,0,0,,,52,Action|Adventure|Animation|Family|Fantasy,Burbank Films Australia,28
tt0093773,3.474728,18000000,98235548,Arnold Schwarzenegger|Carl Weathers|Elpidia Carrillo|Bill Duke|Jesse Ventura,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures|Amercent Films,1250
tt0093058,2.0267,17000000,46357676,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,Stanley Kubrick,116,Drama|War,Stanley Kubrick Productions|Warner Bros.|Natant,1311
tt0092890,1.945847,6000000,213954274,Jennifer Grey|Patrick Swayze|Jerry Orbach|Cynthia Rhodes|Jack Weston,Emile Ardolino,100,Drama|Music|Romance,Great American Films Limited Partnership|Vestron Pictures,654
tt0094012,1.846689,22700000,38119483,Mel Brooks|Rick Moranis|Bill Pullman|Daphne Zuniga|John Candy,Mel Brooks,96,Comedy|Science Fiction,Brooksfilms Ltd.|Metro-Goldwyn-Mayer (MGM),496
tt0093428,1.511663,40000000,191185897,Timothy Dalton|Maryam d'Abo|Jeroen KrabbÃ©|Joe Don Baker|John Rhys-Davies,John Glen,130,Action|Adventure|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),238
tt0093870,1.503371,13000000,53000000,Peter Weller|Nancy Allen|Ronny Cox|Kurtwood Smith|Miguel Ferrer,Paul Verhoeven,102,Action|Thriller|Science Fiction,Orion Pictures,834
tt0092991,1.427206,3600000,5923044,Bruce Campbell|Sarah Berry|Dan Hicks|Kassie DePaiva|Denise Bixler,Sam Raimi,84,Horror|Comedy|Fantasy,Studio Canal,383
tt0093409,1.393529,15000000,120207127,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan|Tom Atkins,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,801
tt0093894,1.354524,27000000,38122105,Arnold Schwarzenegger|Richard Dawson|MarÃ­a Conchita Alonso|Yaphet Kotto|Jim Brown,Paul Michael Glaser,101,Action|Science Fiction,Keith Barish Productions|TAFT Entertainment Pictures|HBO|Braveworld Productions,352
tt0093300,1.285867,23000000,51881013,Lorraine Gary|Lance Guest|Mario Van Peebles|Michael Caine|Karen Young,Joseph Sargent,89,Adventure|Thriller,Universal Pictures,111
tt0093779,1.186793,16000000,30857814,Cary Elwes|Robin Wright|Mandy Patinkin|AndrÃ© the Giant|Chris Sarandon,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,Act III Communications|The Princess Bride Ltd.|Buttercup Films Ltd.,1000
tt0093629,1.121083,5000000,44793222,Robert Englund|Patricia Arquette|Heather Langenkamp|John Saxon|Craig Wasson,Chuck Russell,96,Horror|Thriller,New Line Cinema|Smart Egg Pictures,168
tt0094291,1.082108,15000000,43848069,Charlie Sheen|Michael Douglas|Martin Sheen|Daryl Hannah|John C. McGinley,Oliver Stone,126,Crime|Drama,Twentieth Century Fox Film Corporation,294
tt0092644,1.07467,20000000,299965036,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,Tony Scott,100,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions|Don Simpson/Jerry Bruckheimer Films,333
tt0094074,1.065222,17000000,19300000,Christopher Reeve|Margot Kidder|Gene Hackman|Jackie Cooper|Marc McClure,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,Cannon Films|Warner Bros.|London-Cannon Films|Golan-Globus Productions,149
tt0093822,1.0264360000000001,6000000,29180280,Nicolas Cage|Holly Hunter|Trey Wilson|John Goodman|William Forsythe,Joel Coen,94,Comedy|Crime,Circle Films,268
tt0094226,1.016148,25000000,76270454,Kevin Costner|Sean Connery|Robert De Niro|Andy GarcÃ­a|Charles Martin Smith,Brian De Palma,119,Crime|Drama|History|Thriller,Paramount Pictures,751
tt0093105,1.011111,13000000,123922370,Robin Williams|Forest Whitaker|Tung Thanh Tran|Chintara Sukapatana|Bruno Kirby,Barry Levinson,121,Comedy|Drama|War,Silver Screen Partners III|Touchstone Pictures,363
tt0093389,0.9702299999999999,23000000,43984230,John Lone|Peter O'Toole|Joan Chen|Dennis Dun|Ryuichi Sakamoto,Bernardo Bertolucci,163,Drama|History,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film,165
tt0093010,0.865812999999999,14000000,320145693,Michael Douglas|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Jane Krakowski,Adrian Lyne,119,Horror|Drama|Romance|Thriller,Paramount Pictures,131
tt0093756,0.830933,0,28061343,Steve Guttenberg|Bubba Smith|Michael Winslow|Sharon Stone|David Graf,Jim Drake,88,Action|Comedy|Crime,Warner Bros.,126
tt0093260,0.822279999999999,0,25893810,Martin Short|Dennis Quaid|Meg Ryan|Kevin McCarthy|Fiona Lewis,Joe Dante,120,Action|Comedy|Science Fiction,Amblin Entertainment|The Guber-Peters Company|Warner Bros.,168
tt0093748,0.81981,0,49230280,Steve Martin|John Candy|Laila Robins|Michael McKean|Dylan Baker,John Hughes,93,Comedy|Drama,Paramount Pictures,333
tt0092563,0.754116,17000000,17185632,Mickey Rourke|Robert De Niro|Lisa Bonet|Charlotte Rampling|Stocker Fontelieu,Alan Parker,113,Horror|Mystery|Thriller,TriStar Pictures|Winkast Film Productions|Carolco Pictures|Union,139
tt0093692,0.721427,25000000,16057580,Sylvester Stallone|Robert Loggia|Rick Zumwalt|David Mendenhall|Bruce Way,Menahem Golan,93,Action|Drama,Cannon Group|Golan-Globus|Warner Bros.,182
tt0092494,0.683243,0,65088797,Hume Cronyn|Jessica Tandy|Frank McRae|Elizabeth PeÃ±a|Dennis Boutsikaris,Matthew Robbins,106,Comedy|Family|Fantasy|Science Fiction,Universal Pictures|Amblin Entertainment,117
tt0093437,0.6582479999999991,8500000,32222567,Jason Patric|Corey Haim|Corey Feldman|Dianne Wiest|Kiefer Sutherland,Joel Schumacher,97,Comedy|Horror,Warner Bros.,295
tt0094332,0.624584,0,63766510,Jack Nicholson|Cher|Susan Sarandon|Michelle Pfeiffer|Veronica Cartwright,George Miller,118,Fantasy|Horror|Comedy,Kennedy Miller Productions|The Guber-Peters Company|Warner Bros.,152
tt0092796,0.614942,3500000,14000000,George Kennedy|Dorothy Lamour|Lois Chiles|Tom Savini|Tom Wright,Michael Gornick,92,Horror,New World Pictures|Laurel Entertainment Inc.,42
tt0092610,0.606128,25710,0,Terry Potter|Pete O'Herne|Craig Smith|Mike Minett|Peter Jackson,Peter Jackson,91,Action|Comedy|Horror|Science Fiction,WingNut Films|New Zealand Film Commission,74
tt0093693,0.6014510000000001,1880006,26713187,Goldie Hawn|Kurt Russell|Edward Herrmann|Katherine Helmond|Mike Hagerty,Garry Marshall,106,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|Hawn / Sylbert Movie Company|Star Partners,115
tt0092618,0.598029,3000000,3221568,Mickey Rourke|Faye Dunaway|Alice Krige|Jack Nance|J.C. Quinn,Barbet Schroeder,100,Comedy|Drama|Romance,Zoetrope Studios|Golan-Globus Productions,35
tt0092699,0.57606,20000000,51249404,William Hurt|Albert Brooks|Holly Hunter|Robert Prosky|Lois Chiles,James L. Brooks,133,Comedy|Drama|Romance,Gracie Films|Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,42
tt0094006,0.5495939999999989,0,18553948,Eric Stoltz|Mary Stuart Masterson|Lea Thompson|Chynna Phillips|Craig Sheffer,Howard Deutch,95,Drama|Romance,Paramount Pictures|Hughes Entertainment,42
tt0092666,0.548575,18000000,39321715,Kim Basinger|Bruce Willis|John Larroquette|William Daniels|George Coe,Blake Edwards,95,Comedy|Romance,TriStar Pictures,57
tt0092513,0.518412,0,34368475,Elisabeth Shue|Maia Brewton|Keith Coogan|Anthony Rapp|Calvin Levels,Chris Columbus,102,Thriller|Comedy|Crime|Adventure,Silver Screen Partners III|Touchstone Pictures,80
tt0092925,0.5137,20000000,66673516,Dan Aykroyd|Tom Hanks|Christopher Plummer|Harry Morgan|Alexandra Paul,Tom Mankiewicz,106,Action|Comedy|Crime,Universal Pictures,74
tt0251282,0.500665999999999,0,0,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,Peter Harris|Eric Till,48,Family|TV Movie,"Jim Henson Company, The",11
tt0093220,0.49589700000000003,0,7800000,Arye Gross|Jonathan Stark|Royal Dano|Bill Maher|John Ratzenberger,Ethan Wiley,88,Fantasy|Horror|Comedy,New World Pictures|Sean S. Cunningham Films,22
tt0093886,0.48134799999999994,0,40050884,Steve Martin|Daryl Hannah|Rick Rossovich|Shelley Duvall|John Kapelos,Fred Schepisi,107,Comedy|Romance,Columbia Pictures|IndieProd Company Productions|L.A. Films,71
tt0093737,0.47393,15000000,13290368,Molly Ringwald|Robert Downey Jr.|Dennis Hopper|Danny Aiello|Harvey Keitel,James Toback,81,Romance|Comedy|Crime|Drama,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,14
tt0094336,0.471505,0,0,Richard E. Grant|Paul McGann|Richard Griffiths|Michael Elphick|Ralph Brown,Bruce Robinson,107,Drama|Comedy,Handmade Films Ltd.,82
tt0092965,0.46055,38000000,0,Christian Bale|John Malkovich|Miranda Richardson|Nigel Havers|Ben Stiller,Steven Spielberg,153,Drama|History|War,Amblin Entertainment|Warner Bros.,285
tt0093075,0.45489399999999997,2500000,0,Stephen Dorff|Christa Denton|Louis Tripp|Kelly Rowan|Jennifer Irwin,Tibor TakÃ¡cs,85,Horror|Fantasy,Vista Organization|New Century Entertainment Corporation|Alliance Entertainment,45
tt0092746,0.447184,10000000,14000,Melanie Griffith|David Andrews|Pamela Gidley|Ben Johnson|Marshall Bell,Steve De Jarnatt,99,Science Fiction,ERP Productions,35
tt0093507,0.43671800000000005,17000000,0,Dolph Lundgren|Frank Langella|Meg Foster|Billy Barty|Courteney Cox,Gary Goddard,106,Action|Fantasy|Science Fiction|Adventure|Thriller,Cannon Group,99
tt0093818,0.4205,16000000,0,Woody Allen|Mia Farrow|Jeff Daniels|Larry David|Todd Field,Woody Allen,90,Comedy|Drama,Orion Pictures,48
tt0093640,0.406719,15000000,35509515,Kevin Costner|Gene Hackman|Sean Young|Will Patton|Howard Duff,Roger Donaldson,114,Crime|Drama|Action|Thriller|Mystery,Orion Pictures,67
tt0093148,0.405361,0,49998613,John Lithgow|Melinda Dillon|Margaret Langrick|Joshua Rudoy|Kevin Peter Hall,William Dear,110,Comedy|Family|Fantasy,Universal Pictures|Amblin Entertainment,62
tt0093936,0.397728,12000000,110996879,Michael J. Fox|Helen Slater|Richard Jordan|Margaret Whitton|John Pankow,Herbert Ross,111,Comedy,Universal Pictures,63
tt0092857,0.38911799999999996,0,0,Charles Bronson|Kay Lenz|John P. Ryan|Perry Lopez|George Dickerson,J. Lee Thompson,99,Action|Adventure|Crime,Cannon Group,21
tt0093605,0.385445,5000000,0,Adrian Pasdar|Jenny Wright|Lance Henriksen|Bill Paxton|Jenette Goldstein,Kathryn Bigelow,95,Horror|Drama|Thriller,De Laurentiis Entertainment Group|F/M|Near Dark Joint Venture,44
tt0094137,0.380326,11000000,168000000,Tom Selleck|Steve Guttenberg|Ted Danson|Nancy Travis|Margaret Colin,Leonard Nimoy,102,Family|Comedy|Drama,Touchstone Pictures|Interscope Communications,103
tt0093185,0.09996000000000001,0,0,Kyle MacLachlan|Michael Nouri|Claudia Christian|Clarence Felder|Clu Gulager,Jack Sholder,96,Action|Horror|Science Fiction|Thriller,New Line Cinema|Heron Communications|Third Elm Street Venture|Mega Entertainment,26
tt0092695,0.36762100000000003,2000000,0,Jon Lovitz|Timothy Stack|Phil Hartman|Deanna Oliver|Timothy E. Day,Jerry Rees,90,Fantasy|Adventure|Animation|Comedy|Family,The Kushner-Locke Company|Hyperion Pictures,48
tt0094057,0.366075,0,0,Mike Lackey|Bill Chepil|Vic Noto|Mark Sferrazza|Jane Arakawa,J. Michael Muro,91,Comedy|Horror,Street Trash Joint Venture,20
tt0093777,0.356749,3000000,14182492,Donald Pleasence|Lisa Blount|Victor Wong|Jameson Parker|Dennis Dun,John Carpenter,101,Horror,Universal Pictures|Carolco Pictures|Alive Films|Larry Franco Productions,62
tt0094025,0.25154499999999996,0,0,Richard Dreyfuss|Emilio Estevez|Madeleine Stowe|Aidan Quinn|Dan Lauria,John Badham,116,Action|Comedy|Romance,Touchstone Pictures|Silver Screen Partners II,37
tt0093177,0.349927,1000000,14564027,Andrew Robinson|Clare Higgins|Ashley Laurence|Sean Chapman|Oliver Smith,Clive Barker,94,Horror,Cinemarque Entertainment BV|Film Futures|Rivdel Films,189
tt0093543,0.18771400000000002,7200000,2300000,Nick Pickard|Christian Bale|Timothy Bottoms|Susannah York|Christopher Lee,Vladimir Grammatikov,99,Adventure|Drama|Fantasy|Family|Mystery,Gorky Film Studio|Nordisk Tonefilm International,11
tt0092632,0.339933,0,18753438,Martin Sheen|Helen Shaver|Harley Cross|Robert Loggia|Elizabeth Wilson,John Schlesinger,114,Horror|Thriller,Orion Pictures|Orion Pictures Corporation,12
tt0092637,0.338412,0,0,Brian Dennehy|Chloe Webb|Lambert Wilson|Sergio Fantoni|Stefania Casini,Peter Greenaway,118,Drama,British Screen|Sacis|Film Four International|Hemdale Group|Mondial,10
tt0093223,0.335219,0,2585639,Lindsay Crouse|Joe Mantegna|Mike Nussbaum|J. T. Walsh|Ricky Jay,David Mamet,102,Crime|Drama|Mystery|Thriller,Filmhaus,29
tt0093277,0.333783,0,0,Jack Nicholson|Meryl Streep|Carroll Baker|Tom Waits|Nathan Lane,Hector Babenco,143,Drama,Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),14
tt0093378,0.322457,6500000,54215416,Lou Diamond Phillips|Danielle von Zerneck|Elizabeth PeÃ±a|Rosanna DeSoto|Esai Morales,Luis Valdez,108,Drama|Music,Columbia Pictures Corporation,43
tt0094008,0.32054,17000000,10278549,Tom Berenger|Mimi Rogers|Lorraine Bracco|Jerry Orbach|John Rubinstein,Ridley Scott,106,Crime|Drama|Romance|Thriller,Columbia Pictures,10
tt0095975,0.318343,0,0,Terence Hill|Robert Vaughn|Ross Hill|Norman Bowler|Donald Hodson,Enzo Barboni,92,Action|Adventure|Comedy|Western,CinecittÃ |Paloma Films,24
tt0094082,0.45783100000000004,0,0,Cher|Dennis Quaid|Liam Neeson|John Mahoney|Joe Mantegna,Peter Yates,121,Crime|Drama|Thriller,TriStar Pictures,14
tt0095801,0.316643,0,3587303,Marianne SÃ¤gebrecht|CCH Pounder|Jack Palance|Christine Kaufmann|Monica Calhoun,Percy Adlon,95,Comedy|Drama,Pro-ject Filmproduktion,32
tt0092843,0.315932,0,0,Anjelica Huston|Donal McCann|Dan O'Herlihy|Helena Carroll|Cathleen Delany,John Huston,83,Drama,Zenith Entertainment|Vestron Pictures|Delta film|Channel 4|Liffey Films,13
tt0093793,0.313707,18000000,18532286,Matthew Broderick|Helen Hunt|Willie|William Sadler|Johnny Ray McGhee,Jonathan Kaplan,108,Action|Comedy|Drama|Science Fiction,20th Century Fox,29
tt0094033,0.288138,0,0,Patrick Swayze|Lisa Niemi|Anthony Zerbe|Christopher Neame|Brion James,Lance Hool,97,Action|Adventure|Science Fiction,Vestron Pictures,17
tt0094142,0.287829,14000000,57915972,Danny DeVito|Billy Crystal|Kim Greist|Anne Ramsey|Kate Mulgrew,Danny DeVito,88,Crime|Comedy,Orion Pictures,54
tt0093565,0.421153,0,80640528,Cher|Nicolas Cage|Vincent Gardenia|Olympia Dukakis|Danny Aiello,Norman Jewison,102,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM),72
tt0093560,0.28269,12000000,3769990,Andre Gower|Robby Kiger|Stephen Macht|Duncan Regehr|Ryan Lambert,Fred Dekker,82,Horror|Comedy|Action|Fantasy|Science Fiction,TriStar Pictures|Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),58
tt0093091,0.34575300000000003,0,0,Damon Martin|Royal Dano|Phil Fondacaro|J. Downing|Kerry Remsen,Albert Band,89,Comedy|Horror,Empire Pictures|Taryn Productions Inc.,13
tt0092948,0.35382199999999997,0,50504655,Eddie Murphy|Tatyana Ali|Billie Allen|James Brown III|Eyde Byrde,Robert Townsend,93,Comedy,Paramount Pictures,53
tt0094072,0.264653,0,35114428,Mark Harmon|Kirstie Alley|Courtney Thorne-Smith|Ken Olandt|Shawnee Smith,Carl Reiner,97,Comedy,Paramount Pictures,27
tt0093044,0.263191,0,0,Michael Caine|Pierce Brosnan|Ray McAnally|Ned Beatty|Joanna Cassidy,John Mackenzie,119,Action|Drama|Thriller,The Rank Organisation,26
tt0093512,0.258955,0,0,James Wilby|Hugh Grant|Rupert Graves|Denholm Elliott|Simon Callow,James Ivory,134,Drama|Romance,Merchant Ivory Productions|Film Four International,21
tt0093832,0.25337600000000005,0,0,,John Lasseter,4,Animation,Pixar Animation Studios,44
tt0092718,0.48156099999999996,1800000,31623833,Patrick Dempsey|Seth Green|Gerardo MejÃ­a|Courtney Gains|Sharon Farrell,Steve Rash,94,Drama|Comedy|Romance|Family,Apollo Pictures|Touchstone Pictures|Silver Screen Partners II,72
tt0092576,0.24096700000000001,1000000,0,Barbara Cupisti|David Brandon|Robert Gligorov|Mary Sellers|Giovanni Lombardo Radice,Michele Soavi,90,Horror,Filmirage|DMV Distribuzione,14
tt0092834,0.234183,0,0,Michael E. Knight|Phoebe Cates|Emmanuelle BÃ©art|David Dukes|Vinny Argiro,Tom McLoughlin,105,Comedy|Fantasy|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG),12
tt0093857,0.233246,0,22642033,Robert Carradine|Curtis Armstrong|Larry B. Scott|Timothy Busfield|Courtney Thorne-Smith,Joe Roth,98,Comedy,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.|Interscope Communications,29
tt0092546,0.207159,0,0,Arsenio Hall|Monique Gabrielle|Debby Davison|Rob Krausz|Michelle Pfeiffer,Joe Dante|Carl Gottlieb|Peter Horton|John Landis|Robert K. Weiss,85,Comedy|Science Fiction,Universal Pictures|Westward Productions,12
tt0094035,0.221631,0,0,Terry O'Quinn|Jill Schoelen|Shelley Hack|Charles Lanyer|Stephen Shellen,Joseph Ruben,89,Drama|Horror|Mystery|Thriller,Incorporated Television Company (ITC),24
tt0093215,0.217263,0,4215859,John Cusack|Robert Loggia|Jerry Stiller|Wendy Gazelle|Monte Markham,Steven Lisberger,93,Comedy,Paramount Pictures|RKO Pictures,10
tt0093036,0.21302600000000002,0,0,Louise Fletcher|Victoria Tennant|Kristy Swanson|Jeb Stuart Adams|Ben Ryan Ganger,Jeffrey Bloom,93,Drama|Horror|Mystery|Thriller,Fries Entertainment Films,25
tt0092638,0.15934700000000002,0,0,Red Steagall|Frank Inn|Nancy Francis,Joe Camp,88,Action|Adventure|Family,Embark Production,14
tt0093493,0.20076,6000000,42721196,Andrew McCarthy|Kim Cattrall|Estelle Getty|James Spader|G. W. Bailey,Michael Gottlieb,89,Fantasy|Comedy|Romance,20th Century Fox|Gladden Entertainment,61
tt0090738,0.189462,0,25205460,Debra Winger|Theresa Russell|Sami Frey|Dennis Hopper|Nicol Williamson,Bob Rafelson,102,Mystery|Thriller,20th Century Fox|American Entertainment Partners L.P.,13
tt0091860,0.18825799999999998,19000000,0,Crispin Glover|Keanu Reeves|Ione Skye|Daniel Roebuck|Dennis Hopper,Tim Hunter,99,Crime|Drama,Hemdale Film|Island,16
tt0095525,0.186551,0,0,Pierre-Marie Escourrou|Catherine Chevallier|Georges Wilson|Anny Duperey|Jean-Pierre Ducos,RenÃ© Laloux,83,Animation|Science Fiction|Fantasy|Adventure,Films A2,10
tt0092804,0.184885,0,0,Denzel Washington|Kevin Kline|Penelope Wilton|Kate Hardie|John Matshikiza,Richard Attenborough,157,Drama,Universal Pictures,26
tt0093407,0.184469,0,12396383,Andrew McCarthy|Jami Gertz|Robert Downey Jr.|James Spader|Tony Bill,Marek Kanievska,98,Drama|Crime|Romance,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,30
tt0092978,0.274181,0,0,Alan Arkin|Joanna Pacula|Rutger Hauer|Hartmut Becker|Jack Shepherd,Jack Gold,120,Drama|War|Thriller,Zenith Productions,23
tt0094293,0.180267,0,0,Rutger Hauer|Gene Simmons|Eli Danker|Nick Faltas|Dennis Burkley,Gary Sherman,104,Action|Thriller|Crime|Drama,New World Pictures,13
tt0092605,0.179562,0,0,Diane Keaton|Sam Shepard|Harold Ramis|Kristina Kennedy|Sam Wanamaker,Charles Shyer,110,Comedy|Romance|Family,United Artists,27
tt0092641,0.17911,0,4278150,James Woods|Brian Dennehy|Victoria Tennant|Allison Balson|Paul Shenar,John Flynn,95,Action|Crime|Drama|Thriller,Orion Pictures|Hemdale Film,11
tt0093776,0.15900699999999898,0,0,Gary Oldman|Alfred Molina|Vanessa Redgrave|Frances Barber|Lindsay Duncan,Stephen Frears,111,Drama,civilhand,13
tt0094118,0.147904,0,0,Jason Bateman|Kim Darby|John Astin|Mark Holton|Estee Chandler,Christopher Leitch,95,Comedy|Fantasy|Family,Atlantic Entertainment Group,23
tt0092974,0.146481,3000000,23509382,Jim Varney|Victoria Racimo|John Vernon|Gailard Sartain|Daniel Butler,John R. Cherry III,92,Comedy|Family,Touchstone Pictures|Silver Screen Partners II,15
